0,-7.194375991821289,5.4646430015563965
1,-5.320511817932129,5.176976203918457
2,-4.703420639038086,7.772904872894287
3,-7.233185768127441,3.495718002319336
4,-7.412673473358154,3.8764374256134033
5,-5.3281636238098145,6.135962963104248
6,-3.5447850227355957,9.36935043334961
7,-4.239753723144531,8.238882064819336
8,-6.50629186630249,8.759573936462402
9,-4.494399547576904,6.589824676513672
10,-6.46769380569458,3.736483573913574
11,-3.135545492172241,6.826602458953857
12,-7.577982425689697,6.689121246337891
13,-1.9099020957946777,5.900919437408447
14,-3.756769895553589,5.380899906158447
15,-6.443811416625977,3.1006875038146973
16,-3.8691298961639404,2.5751168727874756
17,-6.350277900695801,3.0708131790161133
18,-4.09184455871582,6.952935695648193
19,-8.313981056213379,6.08284854888916
20,-3.8606488704681396,8.200029373168945
21,-6.5965962409973145,3.8569235801696777
22,-7.776155948638916,4.052856922149658
23,-8.805150985717773,8.417076110839844
24,-4.370168209075928,5.696945667266846
25,-3.3626558780670166,6.5706467628479
26,-6.029391288757324,10.099688529968262
27,-5.117692470550537,7.804134368896484
28,-5.074652194976807,8.797581672668457
29,-6.121130466461182,9.108648300170898
30,-6.5454277992248535,3.862065076828003
31,-7.460338115692139,10.356048583984375
32,-2.8488337993621826,6.526196002960205
33,-5.095644474029541,6.360459804534912
34,-9.171575546264648,8.207683563232422
35,-6.640411853790283,6.845941543579102
36,-6.274423122406006,2.524566173553467
37,-7.171109676361084,6.225592613220215
38,-5.245398998260498,7.238162517547607
39,-7.439898490905762,9.090054512023926
40,-4.18348503112793,4.76494026184082
41,-7.169778347015381,2.391282081604004
42,-4.365998268127441,8.077932357788086
43,-6.07668924331665,6.35150146484375
44,-4.634857654571533,7.281554222106934
45,-3.1666958332061768,6.878339767456055
46,-8.317821502685547,3.529853343963623
47,-5.689451694488525,3.422161817550659
48,-7.7810187339782715,3.175747871398926
49,-9.40218448638916,5.735825538635254
50,-6.5149736404418945,8.991986274719238
51,-8.306961059570312,6.907817840576172
52,-5.951432704925537,7.9678215980529785
53,-8.152501106262207,8.428544998168945
54,-3.2120306491851807,8.20466136932373
55,-6.979635238647461,6.337186336517334
56,-9.259510040283203,5.887913703918457
57,-9.239603042602539,5.973208904266357
58,-2.2990472316741943,6.315722942352295
59,-5.523609638214111,3.1123063564300537
60,-5.3469157218933105,9.462640762329102
61,-7.1648712158203125,6.8410563468933105
62,-1.7595138549804688,7.545681476593018
63,-3.8091330528259277,2.6198532581329346
64,-7.074389934539795,5.532649993896484
65,-7.59583854675293,4.461249351501465
66,-9.221121788024902,5.025428771972656
67,-3.482414960861206,9.451996803283691
68,-5.992542743682861,7.336903095245361
69,-6.439777374267578,7.926050186157227
70,-6.579778671264648,6.595652103424072
71,-9.912949562072754,4.022459983825684
72,-3.0551462173461914,4.740920543670654
73,-3.281592607498169,8.37584114074707
74,-4.807969570159912,6.276724338531494
75,-8.455427169799805,4.658888339996338
76,-7.758096694946289,10.39105224609375
77,-5.2149271965026855,9.759578704833984
78,-6.225310802459717,6.48610782623291
79,-7.037884712219238,7.375990390777588
80,-5.706473350524902,7.166378498077393
81,-8.317532539367676,8.498265266418457
82,-5.9473347663879395,8.124998092651367
83,-7.196049690246582,2.8024401664733887
84,-7.460524082183838,7.575905799865723
85,-7.030216693878174,4.071237087249756
86,-5.610361099243164,5.869168281555176
87,-6.035313606262207,7.048089027404785
88,-3.3613028526306152,5.640838623046875
89,-4.095702648162842,5.3651838302612305
90,-5.130711078643799,10.222556114196777
91,-7.18241548538208,3.739140033721924
92,-5.82412576675415,7.959242820739746
93,-7.854178428649902,10.651745796203613
94,-2.7217187881469727,7.48199987411499
95,-6.619128227233887,7.809175968170166
96,-9.640149116516113,8.046411514282227
97,-7.666146755218506,10.53199577331543
98,-9.650585174560547,3.905005693435669
99,-7.351255893707275,3.2666053771972656
